"chr"	"pos"
"3734"	"ch10"	"59322835.03"
"3735"	"ch10"	"59327902.9"
"3736"	"ch10"	"59333194.42"
"3737"	"ch10"	"59408361.99"
"3738"	"ch10"	"59412628.77"
"3739"	"ch10"	"59589570.92"
"3740"	"ch10"	"59592126.42"
"3741"	"ch10"	"59595161.12"
"3742"	"ch10"	"59617779.57"
"3743"	"ch10"	"59621246.2"
"3744"	"ch10"	"59651476.59"
"3745"	"ch10"	"59654806.47"
"3746"	"ch10"	"59657934.33"
"3747"	"ch10"	"59661052.44"
"3748"	"ch10"	"59738824.46"
"3749"	"ch10"	"59741852.95"
"3750"	"ch10"	"59756940.3"
"3751"	"ch10"	"59760324.2"
"3752"	"ch10"	"59770455.69"
"3753"	"ch10"	"59773826.11"
"3754"	"ch10"	"59777210.1"
"3755"	"ch10"	"59780767.58"
"3756"	"ch10"	"59817972.05"
"3757"	"ch10"	"59822700.81"
"3758"	"ch10"	"59827434.62"
"3759"	"ch10"	"59849513.16"
"3760"	"ch10"	"59853847.64"
"3761"	"ch10"	"59880572.57"
"3762"	"ch10"	"59885195.17"
"3763"	"ch10"	"59955971.81"
"3764"	"ch10"	"59960982.75"
"3765"	"ch10"	"60011086.6"
"3766"	"ch10"	"60016158.07"
"3767"	"ch10"	"60021198.53"
"3768"	"ch10"	"60026240.55"
"3769"	"ch10"	"60031273.85"
"3770"	"ch10"	"60036505.35"
"3771"	"ch10"	"60099288.38"
"3772"	"ch10"	"60105130.51"
"3773"	"ch10"	"60167565.99"
"3774"	"ch10"	"60173259.75"
"3775"	"ch10"	"60219351.88"
"3776"	"ch10"	"60225105.33"
"3777"	"ch10"	"60230859.48"
"3778"	"ch10"	"60236616.61"
"3779"	"ch10"	"60260970.42"
"3780"	"ch10"	"60267077.77"
"3781"	"ch10"	"60273258.97"
"3782"	"ch10"	"60292253.94"
"3783"	"ch10"	"60298531.82"
"3784"	"ch10"	"60304892.42"
"3785"	"ch10"	"60311530.89"
"3786"	"ch10"	"60318165.65"
"3787"	"ch10"	"60331015.16"
"3788"	"ch10"	"60337284.47"
"3789"	"ch10"	"60406746.8"
"3790"	"ch10"	"60413091.25"
"3791"	"ch10"	"60477678.06"
"3792"	"ch10"	"60483343.8"
"3793"	"ch10"	"60566327.97"
"3794"	"ch10"	"60572344.93"
"3795"	"ch10"	"60595921.67"
"3796"	"ch10"	"60601389.27"
"3797"	"ch10"	"60660418.59"
"3798"	"ch10"	"60665822.4"
"3799"	"ch10"	"60742861.18"
"3800"	"ch10"	"60748736.39"
"3801"	"ch10"	"60754674.53"
"3802"	"ch10"	"60760625.66"
"3803"	"ch10"	"60784609.58"
"3804"	"ch10"	"60790595.31"
"3805"	"ch10"	"60862636.76"
"3806"	"ch10"	"60867587.5"
"3807"	"ch10"	"60872537.71"
"3808"	"ch10"	"60877311.97"
"3809"	"ch10"	"60891183.99"
"3810"	"ch10"	"60895580.07"
"3811"	"ch10"	"61179968.62"
"3812"	"ch10"	"61183858.92"
"3813"	"ch10"	"61195290.61"
"3814"	"ch10"	"61198956.31"
"3815"	"ch10"	"61209934.41"
"3816"	"ch10"	"61213299.07"
"3817"	"ch10"	"61216699.99"
"3818"	"ch10"	"61230046.81"
"3819"	"ch10"	"61233375.16"
"3820"	"ch10"	"61384222.38"
"3821"	"ch10"	"61386747.13"
"3822"	"ch10"	"61400940.69"
"3823"	"ch10"	"61402883.05"
"3824"	"ch10"	"61421260.41"
"3825"	"ch10"	"61423495.81"
"3826"	"ch10"	"61523920.98"
"3827"	"ch10"	"61527100.62"
"3828"	"ch10"	"61536926.98"
"3829"	"ch10"	"61540224.01"
"3830"	"ch10"	"61618193.45"
"3831"	"ch10"	"61621192.64"
"3832"	"ch10"	"61653462.57"
"3833"	"ch10"	"61656219.27"
"3834"	"ch10"	"61817851.01"
"3835"	"ch10"	"61819933.99"
"3836"	"ch10"	"61934622.14"
"3837"	"ch10"	"61938655.27"
"3838"	"ch10"	"61985497.74"
"3839"	"ch10"	"61989961.3"
"3840"	"ch10"	"62060793.49"
"3841"	"ch10"	"62064446.85"
"3842"	"ch10"	"62068103.34"
"3843"	"ch10"	"62071755.91"
"3844"	"ch10"	"62222940.91"
"3845"	"ch10"	"62227549.66"
"3846"	"ch10"	"62232148.85"
"3847"	"ch10"	"62254666.19"
"3848"	"ch10"	"62259263.56"
"3849"	"ch10"	"62310967.3"
"3850"	"ch10"	"62314229.41"
"3851"	"ch10"	"62331168.9"
"3852"	"ch10"	"62334746.58"
"3853"	"ch10"	"62360153.28"
"3854"	"ch10"	"62363803.49"
"3855"	"ch10"	"62367450.63"
"3856"	"ch10"	"62371104.87"
"3857"	"ch10"	"62378195.16"
"3858"	"ch10"	"62381602.07"
"3859"	"ch10"	"62392146.32"
"3860"	"ch10"	"62395659.41"
"3861"	"ch10"	"62399139.87"
"3862"	"ch10"	"62417019.41"
"3863"	"ch10"	"62420822.68"
"3864"	"ch10"	"62484659.32"
"3865"	"ch10"	"62489370.18"
"3866"	"ch10"	"62524995.55"
"3867"	"ch10"	"62529190.04"
"3868"	"ch10"	"62617702.43"
"3869"	"ch10"	"62622835.28"
"3870"	"ch10"	"62800744.97"
"3871"	"ch10"	"62805321.86"
"3872"	"ch10"	"62870630.72"
"3873"	"ch10"	"62875268.42"
"3874"	"ch10"	"62906780.02"
"3875"	"ch10"	"62911095.12"
"3876"	"ch10"	"62933436.08"
"3877"	"ch10"	"62937586.26"
"3878"	"ch10"	"62941683.65"
"3879"	"ch10"	"63036279.49"
"3880"	"ch10"	"63040420.95"
"3881"	"ch10"	"63106844.15"
"3882"	"ch10"	"63110625.76"
"3883"	"ch10"	"63189504.26"
"3884"	"ch10"	"63193289.31"
"3885"	"ch10"	"63435307.76"
"3886"	"ch10"	"63439526.77"
"3887"	"ch10"	"63452280.09"
"3888"	"ch10"	"63456536.4"
"3889"	"ch10"	"63460793.17"
"3890"	"ch10"	"63465049.84"
"3891"	"ch10"	"63473429.78"
"3892"	"ch10"	"63477522.26"
"3893"	"ch10"	"63595019.94"
"3894"	"ch10"	"63599316.86"
"3895"	"ch10"	"63684964.7"
"3896"	"ch10"	"63689484.57"
"3897"	"ch10"	"63698274.53"
"3898"	"ch10"	"63702669.68"
"3899"	"ch10"	"63779069.74"
"3900"	"ch10"	"63782583.1"
"3901"	"ch10"	"63796548.66"
"3902"	"ch10"	"63800010.26"
"3903"	"ch10"	"63867197.26"
"3904"	"ch10"	"63871588.29"
"3905"	"ch10"	"63916349.3"
"3906"	"ch10"	"63920889.29"
"3907"	"ch10"	"64016721.93"
"3908"	"ch10"	"64021368.03"
"3909"	"ch10"	"64026083.34"
"3910"	"ch10"	"64045317.35"
"3911"	"ch10"	"64049798.62"
"3912"	"ch10"	"64381250.38"
"3913"	"ch11"	"374021.21"
"3914"	"ch11"	"594316.86"
"3915"	"ch11"	"599556.19"
"3916"	"ch11"	"604948.21"
"3917"	"ch11"	"610795.26"
"3918"	"ch11"	"616643.11"
"3919"	"ch11"	"802576.96"
"3920"	"ch11"	"808068.12"
"3921"	"ch11"	"890173.28"
"3922"	"ch11"	"896070.22"
"3923"	"ch11"	"910814"
"3924"	"ch11"	"915324.12"
"3925"	"ch11"	"919920.71"
"3926"	"ch11"	"1033144.94"
"3927"	"ch11"	"1037616.91"
"3928"	"ch11"	"1141837.84"
"3929"	"ch11"	"1146170.13"
"3930"	"ch11"	"1200236.1"
"3931"	"ch11"	"1204264.03"
"3932"	"ch11"	"1239519.67"
"3933"	"ch11"	"1243262.61"
"3934"	"ch11"	"1277783.66"
"3935"	"ch11"	"1281290.83"
"3936"	"ch11"	"1310060.39"
"3937"	"ch11"	"1313860.89"
"3938"	"ch11"	"1317706.6"
"3939"	"ch11"	"1329510.28"
"3940"	"ch11"	"1333357.88"
"3941"	"ch11"	"1337206.28"
"3942"	"ch11"	"1659930.78"
"3943"	"ch11"	"1665612.31"
"3944"	"ch11"	"1716336.08"
"3945"	"ch11"	"1721582.34"
"3946"	"ch11"	"1753119.16"
"3947"	"ch11"	"1758161.9"
"3948"	"ch11"	"1797201.67"
"3949"	"ch11"	"1802103.94"
"3950"	"ch11"	"1806919.87"
"3951"	"ch11"	"1811704.78"
"3952"	"ch11"	"1816496.09"
"3953"	"ch11"	"1831328.75"
"3954"	"ch11"	"1836448.29"
"3955"	"ch11"	"1860337.01"
"3956"	"ch11"	"1865086.78"
"3957"	"ch11"	"2002242.13"
"3958"	"ch11"	"2006075.98"
"3959"	"ch11"	"2041366.5"
"3960"	"ch11"	"2045571.98"
"3961"	"ch11"	"2270154.8"
"3962"	"ch11"	"2274818.69"
"3963"	"ch11"	"2386586.46"
"3964"	"ch11"	"2391631.08"
"3965"	"ch11"	"2417234.29"
"3966"	"ch11"	"2422436.3"
"3967"	"ch11"	"2426893.64"
"3968"	"ch11"	"2431198.47"
"3969"	"ch11"	"2454033.74"
"3970"	"ch11"	"2458920.83"
"3971"	"ch11"	"2550960.34"
"3972"	"ch11"	"2556202.63"
"3973"	"ch11"	"2616321.5"
"3974"	"ch11"	"2621825.93"
"3975"	"ch11"	"2713767.66"
"3976"	"ch11"	"2718695.88"
"3977"	"ch11"	"2831774.41"
"3978"	"ch11"	"2837255"
"3979"	"ch11"	"2842727.65"
"3980"	"ch11"	"2848201.72"
"3981"	"ch11"	"2853688.31"
"3982"	"ch11"	"3025061.88"
"3983"	"ch11"	"3029764.83"
"3984"	"ch11"	"3097886.35"
"3985"	"ch11"	"3101927.22"
"3986"	"ch11"	"3109962.82"
"3987"	"ch11"	"3113946.3"
"3988"	"ch11"	"3271841.21"
"3989"	"ch11"	"3275162.3"
"3990"	"ch11"	"3278908.15"
"3991"	"ch11"	"3406189.93"
"3992"	"ch11"	"3410924.28"
"3993"	"ch11"	"3454697.39"
"3994"	"ch11"	"3459592.5"
"3995"	"ch11"	"3504106.48"
"3996"	"ch11"	"3509176.73"
"3997"	"ch11"	"3519318.85"
"3998"	"ch11"	"3524395.78"
"3999"	"ch11"	"3551683.97"
"4000"	"ch11"	"3557736.66"
"4001"	"ch11"	"3619658.72"
"4002"	"ch11"	"3629087.96"
"4003"	"ch11"	"3638516.63"
"4004"	"ch11"	"3647945.85"
"4005"	"ch11"	"3685501.28"
"4006"	"ch11"	"3694891.73"
"4007"	"ch11"	"3812389.91"
"4008"	"ch11"	"3820895.19"
"4009"	"ch11"	"3946884.87"
"4010"	"ch11"	"3954898.46"
"4011"	"ch11"	"3995033.23"
"4012"	"ch11"	"4003337.68"
"4013"	"ch11"	"4011609.42"
"4014"	"ch11"	"4020479.37"
"4015"	"ch11"	"4029348.55"
"4016"	"ch11"	"4038331.89"
"4017"	"ch11"	"4434838.69"
"4018"	"ch11"	"4444117.99"
"4019"	"ch11"	"4609305.55"
"4020"	"ch11"	"4616150.28"
"4021"	"ch11"	"4650691.15"
"4022"	"ch11"	"4657572.81"
"4023"	"ch11"	"4664427.05"
"4024"	"ch11"	"4671208.38"
"4025"	"ch11"	"4678116.59"
"4026"	"ch11"	"4698900.42"
"4027"	"ch11"	"4705809.63"
"4028"	"ch11"	"4755711.49"
"4029"	"ch11"	"4763202.81"
"4030"	"ch11"	"5026306.32"
"4031"	"ch11"	"5031889.55"
"4032"	"ch11"	"5037472.15"
"4033"	"ch11"	"5043040.91"
"4034"	"ch11"	"5256634.19"
"4035"	"ch11"	"5262340.32"
"4036"	"ch11"	"5347306.39"
"4037"	"ch11"	"5352422.2"
"4038"	"ch11"	"5769764.78"
"4039"	"ch11"	"5776525.74"
"4040"	"ch11"	"5816223.82"
"4041"	"ch11"	"5822531.37"
"4042"	"ch11"	"6034865.77"
"4043"	"ch11"	"6044446.31"
"4044"	"ch11"	"6371201.67"
"4045"	"ch11"	"6385890.97"
"4046"	"ch11"	"7516428.42"
"4047"	"ch11"	"7534568.05"
"4048"	"ch11"	"8651869.61"
"4049"	"ch11"	"8673513.82"
"4050"	"ch11"	"8742341.63"
"4051"	"ch11"	"8764068.76"
"4052"	"ch11"	"9097284.26"
"4053"	"ch11"	"9122081.87"
"4054"	"ch11"	"9406092.35"
"4055"	"ch11"	"9433193.45"
"4056"	"ch11"	"42040427.32"
"4057"	"ch11"	"42189649.65"
"4058"	"ch11"	"46243528.53"
"4059"	"ch11"	"46339030.23"
"4060"	"ch11"	"47567525.37"
"4061"	"ch11"	"47585531.21"
"4062"	"ch11"	"47749166.27"
"4063"	"ch11"	"47767365.97"
"4064"	"ch11"	"48257255.46"
"4065"	"ch11"	"48272751.6"
"4066"	"ch11"	"48706889.93"
"4067"	"ch11"	"48714390.51"
"4068"	"ch11"	"48758493.81"
"4069"	"ch11"	"48765946.94"
"4070"	"ch11"	"48861192.8"
"4071"	"ch11"	"48868427.51"
"4072"	"ch11"	"48875663.21"
"4073"	"ch11"	"48882889.04"
"4074"	"ch11"	"48996505.37"
"4075"	"ch11"	"49004832.72"
"4076"	"ch11"	"49100169.88"
"4077"	"ch11"	"49108741.35"
"4078"	"ch11"	"49342108.2"
"4079"	"ch11"	"49351779.35"
"4080"	"ch11"	"49418300.47"
"4081"	"ch11"	"49427522.3"
"4082"	"ch11"	"49706837.61"
"4083"	"ch11"	"49715625.27"
"4084"	"ch11"	"49724498.96"
"4085"	"ch11"	"49912470.88"
"4086"	"ch11"	"49920637.42"
"4087"	"ch11"	"49929137.17"
"4088"	"ch11"	"49937639.8"
"4089"	"ch11"	"50167618.35"
"4090"	"ch11"	"50174314.57"
"4091"	"ch11"	"50327997.04"
"4092"	"ch11"	"50332694.89"
"4093"	"ch11"	"50337391.33"
"4094"	"ch11"	"50620637.53"
"4095"	"ch11"	"50625401.38"
"4096"	"ch11"	"50630169.54"
"4097"	"ch11"	"50639829.34"
"4098"	"ch11"	"50644650.77"
"4099"	"ch11"	"50682731.21"
"4100"	"ch11"	"50687106.97"
"4101"	"ch11"	"50695418.2"
"4102"	"ch11"	"50699402.94"
"4103"	"ch11"	"50719124.8"
"4104"	"ch11"	"50722877.03"
"4105"	"ch11"	"50760212.71"
"4106"	"ch11"	"50765052.02"
"4107"	"ch11"	"50874207.98"
"4108"	"ch11"	"50877493.68"
"4109"	"ch11"	"50915724.36"
"4110"	"ch11"	"50918406.66"
"4111"	"ch11"	"50932191.6"
"4112"	"ch11"	"50934559.96"
"4113"	"ch11"	"50943868.8"
"4114"	"ch11"	"50946108.18"
"4115"	"ch11"	"50968889.94"
"4116"	"ch11"	"50972737.24"
"4117"	"ch11"	"51158059.6"
"4118"	"ch11"	"51161601.66"
"4119"	"ch11"	"51209263.36"
"4120"	"ch11"	"51213030.51"
"4121"	"ch11"	"51269185.95"
"4122"	"ch11"	"51273849.16"
"4123"	"ch11"	"51334364.03"
"4124"	"ch11"	"51337353.84"
"4125"	"ch11"	"51380213.69"
"4126"	"ch11"	"51383173.58"
"4127"	"ch11"	"51386115.63"
"4128"	"ch11"	"51394965.55"
"4129"	"ch11"	"51398084.18"
"4130"	"ch11"	"51417236.5"
"4131"	"ch11"	"51421097.54"
"4132"	"ch11"	"51424944.75"
"4133"	"ch11"	"51432606.8"
"4134"	"ch11"	"51436425.89"
"4135"	"ch11"	"51444212.34"
"4136"	"ch11"	"51448101.7"
"4137"	"ch11"	"51601124.51"
"4138"	"ch11"	"51605556.65"
"4139"	"ch11"	"51609994.48"
"4140"	"ch11"	"51668295.47"
"4141"	"ch11"	"51673036.94"
"4142"	"ch11"	"51696994.67"
"4143"	"ch11"	"51701787.55"
"4144"	"ch11"	"51721445.4"
"4145"	"ch11"	"51726398.68"
"4146"	"ch11"	"51746268.53"
"4147"	"ch11"	"51751262.77"
"4148"	"ch11"	"51895040.15"
"4149"	"ch11"	"51899435.97"
"4150"	"ch11"	"51920914.54"
"4151"	"ch11"	"51924958.71"
"4152"	"ch11"	"52087014.79"
"4153"	"ch11"	"52091058.87"
"4154"	"ch11"	"52095028.83"
"4155"	"ch11"	"52098596.75"
"4156"	"ch11"	"52102166.64"
"4157"	"ch11"	"52113036.27"
"4158"	"ch11"	"52116586.7"
"4159"	"ch11"	"52120046.33"
"4160"	"ch11"	"52171600.67"
"4161"	"ch11"	"52176000.03"
"4162"	"ch11"	"52180395.79"
"4163"	"ch11"	"52234536.02"
"4164"	"ch11"	"52239641.34"
"4165"	"ch11"	"52287230.67"
"4166"	"ch11"	"52293138.49"
"4167"	"ch11"	"52401290.37"
"4168"	"ch11"	"52406754.49"
"4169"	"ch11"	"52436031.14"
"4170"	"ch11"	"52442019.61"
"4171"	"ch11"	"52448769.83"
"4172"	"ch11"	"52455521.52"
"4173"	"ch11"	"52516419.68"
"4174"	"ch11"	"52523320.03"
"4175"	"ch11"	"52598881.97"
"4176"	"ch11"	"52605293.18"
"4177"	"ch11"	"52808142.42"
"4178"	"ch11"	"52814917.87"
"4179"	"ch11"	"52841247.12"
"4180"	"ch11"	"52847616.1"
"4181"	"ch11"	"52866663.14"
"4182"	"ch11"	"52873006.04"
"4183"	"ch11"	"52891810.17"
"4184"	"ch11"	"52898124.3"
"4185"	"ch11"	"52922860.31"
"4186"	"ch11"	"52928723.91"
"4187"	"ch11"	"52934643.82"
"4188"	"ch11"	"52940600.06"
"4189"	"ch11"	"53055379.89"
"4190"	"ch11"	"53060968.26"
"4191"	"ch11"	"53273163.15"
"4192"	"ch11"	"53276299.11"
"4193"	"ch11"	"53296072.79"
"4194"	"ch11"	"53299398.83"
"4195"	"ch11"	"53302666.32"
"4196"	"ch11"	"53335887.65"
"4197"	"ch11"	"53339587.78"
"4198"	"ch11"	"53361003.13"
"4199"	"ch11"	"53364588.05"
"4200"	"ch11"	"53385615.38"
"4201"	"ch11"	"53389321.35"
"4202"	"ch11"	"53609495.21"
"4203"	"ch11"	"53611604.45"
"4204"	"ch11"	"53814143.38"
"4205"	"ch11"	"53819476.9"
"4206"	"ch11"	"53862554.61"
"4207"	"ch11"	"53867957.44"
"4208"	"ch11"	"53878771.27"
"4209"	"ch11"	"53884173.28"
"4210"	"ch11"	"53889581.75"
"4211"	"ch11"	"53957613.44"
"4212"	"ch11"	"53964658.88"
"4213"	"ch11"	"53971698.14"
"4214"	"ch11"	"53978737.17"
"4215"	"ch12"	"299369"
"4216"	"ch12"	"386372.86"
"4217"	"ch12"	"391105.17"
"4218"	"ch12"	"516045.1"
"4219"	"ch12"	"520712.93"
"4220"	"ch12"	"652511.89"
"4221"	"ch12"	"657307.82"
"4222"	"ch12"	"819225.94"
"4223"	"ch12"	"823046.35"
"4224"	"ch12"	"826855.95"
"4225"	"ch12"	"838283.54"
"4226"	"ch12"	"842038.87"
"4227"	"ch12"	"864323.67"
"4228"	"ch12"	"867665.46"
"4229"	"ch12"	"902575.02"
"4230"	"ch12"	"906044.94"
"4231"	"ch12"	"909551"
"4232"	"ch12"	"1115514.55"
"4233"	"ch12"	"1119313.64"
"4234"	"ch12"	"1257202.51"
"4235"	"ch12"	"1261531.01"
"4236"	"ch12"	"1265910.7"
"4237"	"ch12"	"1270366.09"
"4238"	"ch12"	"1274822.45"
"4239"	"ch12"	"1279307.69"
"4240"	"ch12"	"1283785.39"
"4241"	"ch12"	"1288682.27"
"4242"	"ch12"	"1312871.98"
"4243"	"ch12"	"1317602.56"
"4244"	"ch12"	"1327021.53"
"4245"	"ch12"	"1331723.1"
"4246"	"ch12"	"1919958.97"
"4247"	"ch12"	"1923257.42"
"4248"	"ch12"	"1939838.98"
"4249"	"ch12"	"1943158.59"
"4250"	"ch12"	"1946546.01"
"4251"	"ch12"	"1960339.74"
"4252"	"ch12"	"1963826.23"
"4253"	"ch12"	"1985257.94"
"4254"	"ch12"	"1989004.36"
"4255"	"ch12"	"1992759.49"
"4256"	"ch12"	"1996511.92"
"4257"	"ch12"	"2120706.31"
"4258"	"ch12"	"2124375.27"
"4259"	"ch12"	"2196179.38"
"4260"	"ch12"	"2199875.85"
"4261"	"ch12"	"2207251.72"
"4262"	"ch12"	"2210904.19"
"4263"	"ch12"	"2221874.32"
"4264"	"ch12"	"2226268.67"
"4265"	"ch12"	"2398477.58"
"4266"	"ch12"	"2403497.96"
"4267"	"ch12"	"2446724.25"
"4268"	"ch12"	"2451999.28"
"4269"	"ch12"	"2595707.17"
"4270"	"ch12"	"2600855.71"
"4271"	"ch12"	"2605867.11"
"4272"	"ch12"	"2615734.79"
"4273"	"ch12"	"2620254.09"
"4274"	"ch12"	"2624772.97"
"4275"	"ch12"	"2629256.13"
"4276"	"ch12"	"2638521.22"
"4277"	"ch12"	"2643373.41"
"4278"	"ch12"	"2648226.79"
"4279"	"ch12"	"2653080.83"
"4280"	"ch12"	"2657935.05"
"4281"	"ch12"	"2691712.99"
"4282"	"ch12"	"2696517.13"
"4283"	"ch12"	"2708711.64"
"4284"	"ch12"	"2712776.63"
"4285"	"ch12"	"2801667.16"
"4286"	"ch12"	"2806708.58"
"4287"	"ch12"	"2902172.98"
"4288"	"ch12"	"2905796.01"
"4289"	"ch12"	"2978656.42"
"4290"	"ch12"	"2982582.18"
"4291"	"ch12"	"3006698.83"
"4292"	"ch12"	"3010951.68"
"4293"	"ch12"	"3305073.45"
"4294"	"ch12"	"3310597.85"
"4295"	"ch12"	"3316121.9"
"4296"	"ch12"	"3356065.69"
"4297"	"ch12"	"3362045.5"
"4298"	"ch12"	"3368022.8"
"4299"	"ch12"	"3374015.65"
"4300"	"ch12"	"3380199.89"
"4301"	"ch12"	"3489733.51"
"4302"	"ch12"	"3496187.7"
"4303"	"ch12"	"3502637.44"
"4304"	"ch12"	"3509088.3"
"4305"	"ch12"	"3515539.54"
"4306"	"ch12"	"3521967.47"
"4307"	"ch12"	"3534818.07"
"4308"	"ch12"	"3541233.53"
"4309"	"ch12"	"3814774.18"
"4310"	"ch12"	"3818993.93"
"4311"	"ch12"	"3826954.68"
"4312"	"ch12"	"3831880.21"
"4313"	"ch12"	"4026783.89"
"4314"	"ch12"	"4033074.44"
"4315"	"ch12"	"4039365.11"
"4316"	"ch12"	"4247130.63"
"4317"	"ch12"	"4255330.49"
"4318"	"ch12"	"4632370.83"
"4319"	"ch12"	"4638783.02"
"4320"	"ch12"	"4722890.62"
"4321"	"ch12"	"4728192.12"
"4322"	"ch12"	"4754307.83"
"4323"	"ch12"	"4759007.04"
"4324"	"ch12"	"4777812.37"
"4325"	"ch12"	"4782517.06"
"4326"	"ch12"	"4787231.57"
"4327"	"ch12"	"4791937.36"
"4328"	"ch12"	"4795890.74"
"4329"	"ch12"	"4799844.24"
"4330"	"ch12"	"5154076.33"
"4331"	"ch12"	"5160083.79"
"4332"	"ch12"	"5178070.46"
"4333"	"ch12"	"5184075.85"
"4334"	"ch12"	"5295548.16"
"4335"	"ch12"	"5302587.14"
"4336"	"ch12"	"5309624.46"
"4337"	"ch12"	"5405728.99"
"4338"	"ch12"	"5412499.86"
"4339"	"ch12"	"5607630.79"
"4340"	"ch12"	"5620161.93"
"4341"	"ch12"	"6195481.43"
"4342"	"ch12"	"6230513.51"
"4343"	"ch12"	"57069987.64"
"4344"	"ch12"	"57100275.52"
"4345"	"ch12"	"58741609.09"
"4346"	"ch12"	"58752207.04"
"4347"	"ch12"	"58808639.24"
"4348"	"ch12"	"58820819.13"
"4349"	"ch12"	"59042630.73"
"4350"	"ch12"	"59060670.79"
"4351"	"ch12"	"59477920.8"
"4352"	"ch12"	"59495020.64"
"4353"	"ch12"	"60152397.51"
"4354"	"ch12"	"60169562.42"
"4355"	"ch12"	"60534108.34"
"4356"	"ch12"	"60548530.4"
"4357"	"ch12"	"61140834.86"
"4358"	"ch12"	"61150504.63"
"4359"	"ch12"	"61296454"
"4360"	"ch12"	"61306463.93"
"4361"	"ch12"	"61331817.39"
"4362"	"ch12"	"61340181.51"
"4363"	"ch12"	"61348868.26"
"4364"	"ch12"	"61357324.53"
"4365"	"ch12"	"61399548.84"
"4366"	"ch12"	"61407964.2"
"4367"	"ch12"	"61416395.56"
"4368"	"ch12"	"61424818.73"
"4369"	"ch12"	"61517890.15"
"4370"	"ch12"	"61525546.58"
"4371"	"ch12"	"61706090.75"
"4372"	"ch12"	"61713192.43"
"4373"	"ch12"	"61933834.22"
"4374"	"ch12"	"61940657.14"
"4375"	"ch12"	"61947476.96"
"4376"	"ch12"	"61954347.52"
"4377"	"ch12"	"61961752.47"
"4378"	"ch12"	"61969151.04"
"4379"	"ch12"	"61992687.17"
"4380"	"ch12"	"62000536.99"
"4381"	"ch12"	"62136296.1"
"4382"	"ch12"	"62144089.04"
"4383"	"ch12"	"62286025.42"
"4384"	"ch12"	"62293320.69"
"4385"	"ch12"	"62300612.86"
"4386"	"ch12"	"62367186.78"
"4387"	"ch12"	"62375625.6"
"4388"	"ch12"	"62426613.77"
"4389"	"ch12"	"62434875.04"
"4390"	"ch12"	"62451970.03"
"4391"	"ch12"	"62460791.47"
"4392"	"ch12"	"62469612.93"
"4393"	"ch12"	"62478220.81"
"4394"	"ch12"	"62486835.57"
"4395"	"ch12"	"62495459.06"
"4396"	"ch12"	"62504082.48"
"4397"	"ch12"	"62722816.22"
"4398"	"ch12"	"62733230.61"
"4399"	"ch12"	"62743656.65"
"4400"	"ch12"	"62764331.2"
"4401"	"ch12"	"62774610.72"
"4402"	"ch12"	"62785004.74"
"4403"	"ch12"	"62795411.1"
"4404"	"ch12"	"62805775.21"
"4405"	"ch12"	"62815233.7"
"4406"	"ch12"	"62851490.89"
"4407"	"ch12"	"62860375.24"
"4408"	"ch12"	"63005384.92"
"4409"	"ch12"	"63014121.27"
"4410"	"ch12"	"63092618.11"
"4411"	"ch12"	"63101882.95"
"4412"	"ch12"	"63111083.6"
"4413"	"ch12"	"63120311.77"
"4414"	"ch12"	"63157899.96"
"4415"	"ch12"	"63167473.27"
"4416"	"ch12"	"63327182.31"
"4417"	"ch12"	"63333631.29"
"4418"	"ch12"	"63382135.72"
"4419"	"ch12"	"63389111.97"
"4420"	"ch12"	"63407811.3"
"4421"	"ch12"	"63414004.33"
"4422"	"ch12"	"63420058.31"
"4423"	"ch12"	"63426171.7"
"4424"	"ch12"	"63563875.34"
"4425"	"ch12"	"63568335"
"4426"	"ch12"	"63577299.68"
"4427"	"ch12"	"63581782.52"
"4428"	"ch12"	"63586300.66"
"4429"	"ch12"	"63590818.15"
"4430"	"ch12"	"63595418.63"
"4431"	"ch12"	"63600019.78"
"4432"	"ch12"	"63604625.93"
"4433"	"ch12"	"63618426.12"
"4434"	"ch12"	"63623015.98"
"4435"	"ch12"	"63692677.79"
"4436"	"ch12"	"63695952.03"
"4437"	"ch12"	"63715356.07"
"4438"	"ch12"	"63719315.32"
"4439"	"ch12"	"64070426.56"
"4440"	"ch12"	"64077152.71"
"4441"	"ch12"	"64230548.02"
"4442"	"ch12"	"64237501.92"
"4443"	"ch12"	"64244462.55"
"4444"	"ch12"	"64251433.64"
"4445"	"ch12"	"64258425.06"
"4446"	"ch12"	"64278627.74"
"4447"	"ch12"	"64284951.2"
"4448"	"ch12"	"64609579.87"
"4449"	"ch12"	"64612203.7"
"4450"	"ch12"	"64637954.12"
"4451"	"ch12"	"64641038.5"
"4452"	"ch12"	"64660441.68"
"4453"	"ch12"	"64663856.14"
"4454"	"ch12"	"64685098.69"
"4455"	"ch12"	"64688822.93"
"4456"	"ch12"	"64740666.87"
"4457"	"ch12"	"64744735.27"
"4458"	"ch12"	"64774994.57"
"4459"	"ch12"	"64778396.48"
"4460"	"ch12"	"64781803.31"
"4461"	"ch12"	"64785196.42"
"4462"	"ch12"	"64833019.52"
"4463"	"ch12"	"64837225.32"
"4464"	"ch12"	"64841429.66"
"4465"	"ch12"	"64845745.14"
"4466"	"ch12"	"64850068.21"
"4467"	"ch12"	"64999743.07"
"4468"	"ch12"	"65003739.96"
"4469"	"ch12"	"65068873.47"
"4470"	"ch12"	"65073656.77"
"4471"	"ch12"	"65099706.11"
